,id,link,title,publicationName,affiliation,abstract,publicationDate,ref_count,publicationYear
700,3500,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105972198&origin=inward,Proton Exchange Membrane Fuel Cell/Electrolyzer Hybrid Power System Modeling and Load Tracking Strategy,Diangong Jishu Xuebao/Transactions of China Electrotechnical Society,"[('Fuzhou University', 'Fuzhou', 'China')]","© 2020, Electrical Technology Press Co. Ltd. All right reserved.Integrated proton exchange membrane fuel cell (PEMFC) with electrolyzer possessing high efficiency and non-pollution can be used for power generation and energy storage, and are not limited by Carnot cycle leading to a potential application in the field of electric energy supply/storage. This paper studies a hybrid power system consisting of a hybrid PEMFC/electrolyzer system and auxiliary power source and its energy management strategy (EMS), where the auxiliary power source is comprised by photovoltaic cells and batteries. In the hybrid power system, the PEMFC is mainly used to track the load demand, and the auxiliary power supply and electrolyzer compensate the power when the load demand is very high, and recover the extra energy in the case of low load conditions, to ensure the efficient and stable operation of the hybrid power system. The mathematical model of the hybrid PEMFC/electrolyzer power system was constructed in Matlab/Simulink. By analyzing the load demands, a load tracking EMS of the hybrid power system was proposed. Finally, the effectiveness of the model and strategy was verified through simulation analysis of a numerical example.","{'month': '12', 'year': '2020', 'date-text': {'@xfab-added': 'true', '$': '31 December 2020'}, 'day': '31'}",22,2020
701,3501,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105972180&origin=inward,Study on the Current-Limiting Characteristics of Saturated Iron Core Superconducting Fault Current Limiter in MMC-HVDC System,Diangong Jishu Xuebao/Transactions of China Electrotechnical Society,"[('Huazhong University of Science and Technology', 'Wuhan', 'China')]","© 2020, Electrical Technology Press Co. Ltd. All right reserved.Saturated iron core superconducting fault current limiter (SI-SFCL), which utilizes the saturation characteristics of iron core, has broad application prospects in handling with short circuit fault. SI-SFCL has the advantages of fast response speed, and the superconducting coils do not quench during the whole current limiting process. However, the research of SI-SFCL mainly focuses on AC systems, and there are few studies on its application in DC system. This paper analyzes the current-limiting mechanism of SI-SFCL in modular multilevel converter based high voltage direct current (MMC-HVDC) system. Based on PSCAD/EMTDC, the current-limiting characteristics of SI-SFCL in MMC-HVDC system are studied. The results show that SI-SFCL has strong limiting effect on the peak value of the short circuit current, but cannot limit steady-state current. Finally, the influence of magnetization current on the saturation of iron core and the current limiting effect of SI-SFCL is analyzed. The principle of selecting the appropriate magnetization current is given.","{'month': '12', 'year': '2020', 'date-text': {'@xfab-added': 'true', '$': '31 December 2020'}, 'day': '31'}",21,2020
702,3502,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105972011&origin=inward,Online Adaptive Energy Management Strategy for a Hybrid Energy Storage System in Electric Vehicles,Diangong Jishu Xuebao/Transactions of China Electrotechnical Society,"[('Beijing Institute of Technology', 'Beijing', 'China')]","© 2020, Electrical Technology Press Co. Ltd. All right reserved.Aiming at improving the online performance for a battery/ultracapacitor hybrid energy storage system (HESS) in electric vehicles, an online adaptive energy management strategy (EMS) was proposed. Firstly, the second-order Markov chain model was employed to improve the speed prediction accuracy of vehicle driving cycles. Then, the objective function of the HESS was established, and the framework of model predictive control (MPC) algorithm was designed to optimize the power distribution of the system online. To improve system efficiency under different driving cycles, an adaptive correction factor was employed in the optimization objective function. Compared with the rule-based strategy, the energy consumption of the HESS based on the proposed adaptive EMS is significantly reduced. Compared to the rule strategy and the MPC strategy with a first-order Markov chain model and a fixed reference factor, the system efficiency under the proposed method in the 5s prediction horizon is improved by 3.3% and 0.9%, respectively.","{'month': '12', 'year': '2020', 'date-text': {'@xfab-added': 'true', '$': '31 December 2020'}, 'day': '31'}",20,2020
703,3503,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105971807&origin=inward,Constant Current Charging Control of LCC Resonant Permanent Magnet Mechanism Energy Storage Capacitor,Diangong Jishu Xuebao/Transactions of China Electrotechnical Society,"[('Tiangong University', 'Tianjin', 'China')]","© 2020, Electrical Technology Press Co. Ltd. All right reserved.Aiming at the problem of constant current charging of the on-off storage capacitors of the permanent magnet mechanism of the vacuum circuit breaker, based on the analysis of the output characteristics of the resonant current discontinuous mode (DCM) of the LCC resonant converter, a fuzzy constant current control algorithm was used. In order to solve the LCC resonant converter with charging voltage rise, traditional PFM control unable to maintain a constant current output and lead to power transmission loss of the defect, in this paper, by applying the idea of critical intermittent frequency tracking control, eliminating the accurate measurement of the parasitic capacitance parameter, the mathematical model of the critical frequency of intermittent tracking method was presented, and the fuzzy controller was established combining the real-time critical intermittent and reverse the resonant frequency to realize current zero cut-off and synchronous stream, and improve the efficiency of the power transmission, realize the energy storage capacity of permanent magnetic actuator for fast charging with constant current. The experimental results show that the fuzzy constant current control algorithm and the critical interrupted frequency tracking method proposed in this paper realize the constant current charging of the storage capacitor and have engineering feasibility.","{'month': '12', 'year': '2020', 'date-text': {'@xfab-added': 'true', '$': '31 December 2020'}, 'day': '31'}",15,2020
704,3504,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105971418&origin=inward,The Characteristics of Audible Noise Produced by Corona of HVDC Conductors after Raining,Diangong Jishu Xuebao/Transactions of China Electrotechnical Society,"[('China Electric Power Research Institute', 'Beijing', 'China')]","© 2020, Electrical Technology Press Co. Ltd. All right reserved.Audible noise is an important factor to be considered in the design of HVDC transmission lines. However, the characteristics of audible noise of conductors after rain are still lacking in-depth study. Based on the outdoor corona cage test platform, characteristics of audible noise generated by HVDC split conductor under corona discharge after raining are studied in this paper. Test results show that the audible noise generated by conductors increases gradually with time after raining. The stronger the corona discharge of the conductor, the shorter the time required for the audible noise produced by the corona to stabilize. When the corona discharge is stable at high field strength and then the voltage is reduced to weak corona discharge, the audible noise produced by corona discharge is still stable. Results of this paper are of great significance to the measurement of audible noise and environmental protection evaluation of UHVDC transmission lines.","{'month': '12', 'year': '2020', 'date-text': {'@xfab-added': 'true', '$': '31 December 2020'}, 'day': '31'}",18,2020
705,3505,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105970535&origin=inward,Zero Voltage Switching N-Type Interleaved Three-Level Bidirectional DC-DC Converter,Diangong Jishu Xuebao/Transactions of China Electrotechnical Society,"[('Kunming University of Science and Technology', 'Kunming', 'China')]","© 2020, Electrical Technology Press Co. Ltd. All right reserved.In this paper, a zero voltage switching (ZVS) N-type interleaved three-level bidirectional DC-DC converter is proposed in order to overcome several critical issues, such as high voltage stress on the switches, large current ripples in the input current, output current and inductor current, which are associated with two-level DC-DC converters. The proposed converter adopts a paralleled two-phase interleaving three-level structure and its switches are turned on with a phase-shifting angle 90°, which reduces the input and output current ripples as well as the voltage stresses on the switches. A soft-switching control algorithm based on frequency adjustment is employed which enables the converter to achieve ZVS of all switches within a wide load range. Consequently, the efficiency of the converter can be improved. The operation principles and mathematical model of the converter have been analyzed in detail and the relations among the inductor current ripple, the input current and the duty cycle have been deduced. Meanwhile, the relations among the minimum negative inductor current, the average inductor current and the switching frequency have also been derived under the ZVS condition. Finally, a 50V/200V 650W prototype has been built and the theoretical analysis results are verified by the experiments. The ZVS operation is realized for all the power devices, the input current ripple of the converter is almost zero and an efficiency of 96.85% is achieved.","{'month': '12', 'year': '2020', 'date-text': {'@xfab-added': 'true', '$': '31 December 2020'}, 'day': '31'}",22,2020
706,3506,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105970304&origin=inward,Research on Speed Measurement by B-Probe and Precision Based on Laser Method,Diangong Jishu Xuebao/Transactions of China Electrotechnical Society,"[('Northwest Institute of Mechanical and Electrical Engineering', 'Xianyang', 'China')]","© 2020, Electrical Technology Press Co. Ltd. All right reserved.In this paper, the electromagnetic induction principle of B-probe is analyzed, and it is pointed out that there is a certain error in measuring the time when armature passes through its position using B-probe. The principle of measuring the velocity of armature in the bore of electromagnetic railgun by B-probe and laser is introduced respectively. The system of laser measuring armature position with fast response and high precision is built. A comparative experiment of measuring armature velocity by B-probe and laser is designed. Some experimental data are obtained. The signal waveform of laser measuring armature passing through is analyzed. The uncertainty error of armature velocity measured by laser is analyzed and calculated. Based on the armature velocity measured by laser, the precision of armature velocity measured by B-probe is calculated, and the precision of armature velocity measured by B-probe is obtained. Through the experimental research and analysis, it has a certain reference value in engineering application.","{'month': '12', 'year': '2020', 'date-text': {'@xfab-added': 'true', '$': '31 December 2020'}, 'day': '31'}",14,2020
707,3507,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105964970&origin=inward,Control Strategy of Hybrid Four-Terminal HVDC Transmission System Dedicated for Long-Distance Power Delivery from Multiple Energy Bases,Diangong Jishu Xuebao/Transactions of China Electrotechnical Society,"[('Huazhong University of Science and Technology', 'Wuhan', 'China')]","© 2020, Electrical Technology Press Co. Ltd. All right reserved.In order to transmit large-scale renewable energy to different load centers over long distances, this paper proposes a hybrid four-terminal DC transmission system suitable for long-distance transmission of multiple energy bases. The system adopts a line commutated converter (LCC) and a modular multilevel converter (MMC) as the sending terminals, and two MMC converters at the inverter side. The system's topology and mathematical model are introduced, a coordinated control scheme is designed, and the start-up process of the hybrid DC transmission system is analyzed. Based on the coordination between the control strategy of converter and DC side switch, a non-blocking DC fault ride-through strategy for a hybrid four-terminal power grid is designed. A four-terminal power grid simulation model was built in PSCAD/EMTDC to verify the system's operating characteristics under start-up, DC fault, and non-blocking ride-through conditions. The research results show that the system can provide a new option for large-scale distribution of renewable energy.","{'month': '12', 'year': '2020', 'date-text': {'@xfab-added': 'true', '$': '31 December 2020'}, 'day': '31'}",24,2020
708,3508,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105961075&origin=inward,A Method of Eliminating Adjacent Frequency Interference in Magnetic Field Measurement of Double Probe Fluxgate Magnetometer,Diangong Jishu Xuebao/Transactions of China Electrotechnical Society,"[('University of Chinese Academy of Sciences', 'Beijing', 'China'), ('National Space Science Center', 'Beijing', 'China')]","© 2020, Electrical Technology Press Co. Ltd. All right reserved.FY-4(A) satellite is equipped with high-precision fluxgate magnetometer, which is the first time in China to carry out high-precision magnetic field detection in GEO orbit. The dual probe gradient method is used to measure the residual magnetism of the satellite body to achieve high precision and reliability. The electronic box shared by the two probes reduces the weight of the instrument. However, because the dual probe magnetometer adopt independent frequency source with the same frequency, it brings the problem of adjacent frequency interference when the two probes work at the same time. This paper analyzes the cause of adjacent frequency interference and compares several methods to weaken the influence of electromagnetic wave space radiation. Finally, the processing methods of enlarging the frequency difference of frequency source and adding two-stage active low-pass filter at the output of preamplifier are used. The experimental results show that the methods can attenuate the adjacent frequency interference amplitude by more than 2 orders of magnitude, which can meet the task requirements, and fundamentally solve the adjacent frequency interference problem in the measurement scheme of fluxgate magnetometer with double probe gradient method.","{'month': '12', 'year': '2020', 'date-text': {'@xfab-added': 'true', '$': '31 December 2020'}, 'day': '31'}",16,2020
709,3509,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105960071&origin=inward,Motion and Distribution of Combustion Particles in Flame Gap under DC Voltage,Diangong Jishu Xuebao/Transactions of China Electrotechnical Society,"[('China Three Gorges University', 'Yichang', 'China')]","© 2020, Electrical Technology Press Co. Ltd. All right reserved.Forest fires have caused frequent tripping accidents of transmission lines. A large number of particles are generated and charged in the vegetation fire. These particles are easily drifted into the flame gap under the transmission line. That the charged particles cause serious electric field distortion and triggering discharge are the key factors to cause the gap breakdown. In order to analyze the difference of flame space electric field distortion between positive and negative DC polarity, it is necessary to study the movement and distribution of combustion particles in the gap. Firstly, the motion characteristics of particles under positive and negative DC voltage are analyzed in this paper. Then, a multi-physical fields coupled simulation model of temperature, fluid, electric field and particle motion field is established to simulate and analyze the force characteristics and movement process of different particles under positive and negative polar voltage. Finally, the particles distribution is analyzed according to the characteristics of combustion particles. The results show that with the expansion of the particle size, the smaller the critical charge-mass ratio is, the larger the particle size is, and the smaller the particle size is, the easier it is to be captured by the electrode.","{'month': '12', 'year': '2020', 'date-text': {'@xfab-added': 'true', '$': '31 December 2020'}, 'day': '31'}",22,2020
710,3510,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105957429&origin=inward,Stability Analysis and Efficiency Optimization Design of Bilateral LCC Inductively Coupled Power Transmission System,Diangong Jishu Xuebao/Transactions of China Electrotechnical Society,"[('Naval University of Engineering', 'Wuhan', 'China')]","© 2020, Electrical Technology Press Co. Ltd. All right reserved.The soft switching characteristics of the bilateral LCC inductively coupled wireless power transmission system are susceptible to system parameter disturbances. In order to improve the stability of the zero-voltage soft switching of the system, the system equivalent input impedance angle model and efficiency model are derived. Then, the disturbance analysis of the system's multi-topological parameters is carried out, and the influence of load changes on the system's equivalent input impedance angle and efficiency is studied. The key parameter configuration method is proposed. Finally, a test prototype with a working frequency of 86kHz, an output power of 2kW and a transmission distance of 15cm was built to verify the correctness of the theory. Simulation and test results show that the method in this paper has good load adaptability.","{'month': '12', 'year': '2020', 'date-text': {'@xfab-added': 'true', '$': '31 December 2020'}, 'day': '31'}",18,2020
711,3511,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105956457&origin=inward,Research on the Gauge Device for Coil Interoperability Evaluation of Wireless Electric Vehicle Charging,Diangong Jishu Xuebao/Transactions of China Electrotechnical Society,"[('Harbin Institute of Technology', 'Harbin', 'China')]","© 2020, Electrical Technology Press Co. Ltd. All right reserved.With the development of wireless charging technology for electric vehicles, more and more types of charging coils emerge. However, due to the different magnetic flux distribution, it is difficult to ensure the interoperability between the transmitter and receiver of different products, which hinders the interconnection between products. To accurately evaluate the interoperability between different coils, the fundamental mutual inductance (FMI) is selected as the indicator, and the relationship between the FMI and the coil interoperability is analyzed. Then, the open-loop voltage of the gauge device is used to calculate the FMI, which makes the FMI be measured easily. Aiming at the problem that the parameter design method of gauge device in the standard SAE j2954 is not clear, this paper analyzes the influence of different parameters on the evaluation results and proposes an optimization method for the gauge device. Finally, a prototype of the gauge device is designed. The evaluation results prove the effectiveness of the proposed design method of the gauge device.","{'month': '12', 'year': '2020', 'date-text': {'@xfab-added': 'true', '$': '31 December 2020'}, 'day': '31'}",20,2020
712,3512,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105956351&origin=inward,A Novel PMSM Near Space Vector Fault Tolerant Combination Strategy Based on Five-Phase Current Source Inverter,Diangong Jishu Xuebao/Transactions of China Electrotechnical Society,"[('Ministry of Industry and Information Technology', 'Beijing', 'China'), ('Beijing Institute of Technology', 'Beijing', 'China')]","© 2020, Electrical Technology Press Co. Ltd. All right reserved.With the development of society, the reliability requirements of motor drive systems in ships, satellites, electric vehicles and other fields are increasing. Compared with the motor body, the driver is more prone to open circuit failure, which makes the research on open-circuit fault-tolerant strategies has attracted more and more attention. Based on the five-phase current source PMSM drive system, this paper proposes a near space vector fault-tolerant combination strategy for the open circuit failure of the drive. According to the characteristics of space current vector amplitude and phase, combined with the principle of vector control, the algorithm selects the nearest space current vector for target current vector synthesis under the condition of open-circuit fault to realize the stable control of electromagnetic torque and maintain the smooth operation of the motor. The algorithm is simple and convenient, which solves the problem of the non-fixed switching frequency in the fault-tolerant control strategy for the traditional voltage source drive system and improves the system stability. Simulation experiments show that under fault conditions, this fault-tolerant strategy can effectively achieve the goal of the motor continuing to run smoothly.","{'month': '12', 'year': '2020', 'date-text': {'@xfab-added': 'true', '$': '31 December 2020'}, 'day': '31'}",16,2020
713,3513,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105956054&origin=inward,Transient Stability Enhancement with an Adaptive Control Scheme for Photovoltaic Plants,Diangong Jishu Xuebao/Transactions of China Electrotechnical Society,"[('Shanghai Jiao Tong University', 'Shanghai', 'China')]","© 2020, Electrical Technology Press Co. Ltd. All right reserved.The world-wide application of photovoltaic (PV) plants is a promising solution to the energy crisis. However, PV plants have the problem of transient stability due to the lack of dynamic moment of inertia. This paper, based on the transient stability mechanism, devises an adaptive control scheme to achieve transient stability enhancement for PV plants. The mechanism shows that the active droop factor is negatively associated with the transient stability whereas the reactive droop factor is positively associated. The transient stability enhancement is implemented by increasing the reactive droop factor and reducing the active droop factor to raise the power angle curve. The proposed control scheme adjusts the droop factors dynamically during the transient events through detecting the real-time electrical quantities. The control scheme advances in a designed activation module which is able to judge if there exist transient events. A series of simulation cases demonstrate the effectiveness of the control scheme in different transient events. Simulation results show that the control scheme adjusts droop factors adaptively and possesses better transient stability than the original control.","{'month': '12', 'year': '2020', 'date-text': {'@xfab-added': 'true', '$': '31 December 2020'}, 'day': '31'}",26,2020
714,3514,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105955248&origin=inward,A Modified Back-to-Back Starting Method Based on Virtual Synchronous Generator Technology,Diangong Jishu Xuebao/Transactions of China Electrotechnical Society,"[('Wuhan University', 'Wuhan', 'China')]","© 2020, Electrical Technology Press Co. Ltd. All right reserved.Back-to-back starting is a traditional starting method for large-capacity synchronous motors, but it needs two additional physical machines, and the operation process is quite complex. In order to solve this problem, a modified back-to-back starting approach for large-capacity synchronous motors based on virtual synchronous generator (VSG) technology is proposed in this paper. The cascaded H-bridge converter (CHB) controlled as a VSG is used to replace the prime mover and synchronous generator of conventional system. In the new starting system, the problems of original system are solved, and the initial relative angle between the machines and the damping torque of VSG become controllable. Furthermore, the added sensorless speed controller makes the speed controlled more accurate. The feasibility of promoting the growth of mechanical torque or retarding the growth of damping torque to accelerate the starting process is also studied when considering the system stability. The effectiveness of the proposed modified back-to-back starting method is verified by the hardware-in-loop experimental results.","{'month': '12', 'year': '2020', 'date-text': {'@xfab-added': 'true', '$': '31 December 2020'}, 'day': '31'}",19,2020
715,3515,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105952301&origin=inward,Adaptive Control of Virtual Impedance in Parallel Operation of Virtual Synchronous Generator Interface Converter,Diangong Jishu Xuebao/Transactions of China Electrotechnical Society,"[('North China University of Technology', 'Beijing', 'China')]","© 2020, Electrical Technology Press Co. Ltd. All right reserved.With the increasing in the application of virtual synchronous generator (VSG) technology in micro grid and active distribution network, VSG interface converters operating in parallel are more and more widely. So the problem of equalization in the division had naturally became the focus of research. In this paper, the virtual impedance was introduced at first. Then, taking two VSGs as an example, the principle of equalization of two parallel operations was analyzed. The traditional virtual impedance algorithm cannot adjust the line impedance. A virtual impedance adaptive algorithm was designed. The value of the line impedance will be calculated in real time, and the adaptive virtual impedance can automatically balance the impedance differences of each line, and solved the problem of accurate distribution. At the same time, the setting parameters were given. Finally, Matlab/simulink simulation was carried out under various working conditions to prove the validity and correctness of the proposed algorithm.","{'month': '12', 'year': '2020', 'date-text': {'@xfab-added': 'true', '$': '31 December 2020'}, 'day': '31'}",21,2020
716,3516,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105950747&origin=inward,A New Forward Converter with Self-Magnetically Reset on the Secondary Side,Diangong Jishu Xuebao/Transactions of China Electrotechnical Society,"[(""Xi'an University of Science and Technology"", ""Xi'an"", 'China')]","© 2020, Electrical Technology Press Co. Ltd. All right reserved.In view of the shortcomings of the traditional magnetic reset methods, a self-magnetic reset method applied to the secondary side of the single switch forward converter was proposed. Based on the basic forward topology, the excitation energy transfer path was constructed by introducing energy storage capacitor, auxiliary inductor and two diodes, thus the excitation energy of the transformer was transmitted to the load end, and the utilization ratio of the transformer was also improved. The energy transmission process of the converter working in ""forward CCM (L1) / DCM (L2) + flyback DCM"" was analyzed in depth; the basic relationship under this mode was deduced, and the expression of input-output relationship and critical inductance was obtained; the parameters of key components were analyzed. Not only the reliable magnetic reset is realized, but also the converter efficiency is improved by 4.7% compared with the reset mode of resistor, capacitor and diode (RCD). Examples and experimental results show the feasibility of the proposed circuit and the correctness of theoretical analysis.","{'month': '12', 'year': '2020', 'date-text': {'@xfab-added': 'true', '$': '31 December 2020'}, 'day': '31'}",14,2020
717,3517,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105949584&origin=inward,Multi-Field Coupling Analysis and Experimental Research on Armature of Electromagnetic Railgun,Diangong Jishu Xuebao/Transactions of China Electrotechnical Society,"[('Zhengzhou Electromechanical Engineering Research Institute', 'Zhengzhou', 'China')]","© 2020, Electrical Technology Press Co. Ltd. All right reserved.As the key part of electromagnetic railgun, the geometry structure of armature deeply affact the lunch performance of railgun. During the lunch progress, high current transmit the interface of armature and rail, and the high temperature could make the metal melt, then affact the contact performance. In this paper, Based on the function decomposition of armature, the parameterized model of the typical C type armature was established, emphasis on the ordinary C type armature and saddle C type armature, the electromagnetic-temperature-structure field coupling analysis was simulated by using FEM software Ansys, and the dynamic launching test was carried out on the launcher. The test results verify the validity of the simulation analysis, and provides technical support for the armature design. The research results in this paper have important reference value for the design and test of solid C armature.","{'month': '12', 'year': '2020', 'date-text': {'@xfab-added': 'true', '$': '31 December 2020'}, 'day': '31'}",10,2020
718,3518,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105948741&origin=inward,Curvature Angle Split Suppression and Performance Optimization of Wireless Charging System Based on Curved Flexible Coil,Diangong Jishu Xuebao/Transactions of China Electrotechnical Society,"[('Nanjing University of Science and Technology', 'Nanjing', 'China'), ('Key Laboratory of Jiangsu Province Smart Grid Technology with Equipment', 'Zhenjiang', 'China')]","© 2020, Electrical Technology Press Co. Ltd. All right reserved.Curved flexible coils can fit well with cylindrical structures such as human body, electric machine, missiles, rockets, etc., which expands the application of wireless power transfer technology in wearable devices and in other civilian or military fields. In order to improve the performance of wireless charging of devices in different wearers or applications. This paper studied the relationship between received magnetic flux linkage by curved coil, the curvature angle and the parameters of transmitter and receiver coils through theoretical calculation, simulation and experimental analysis, quantified the conditions under which curvature angle split occurs, and explored the optimal parameters of transmitter and receiver coils when the curvature changes. The results show that by maintaining an appropriate distance between two coils and avoiding curvature angle split, the degradation of wireless charging performance caused by changes in coil curvature can be greatly weakened. At the same time, by optimizing coil parameters to make system work in a critical split state, the system can obtain the optimal output power and maintain the stability of transmitted power under different bending degrees. Experimental results show that when the optimally designed receiver coil is bent in the range of 50° to 130°, the maximum current change rate is only 4.3%.","{'month': '12', 'year': '2020', 'date-text': {'@xfab-added': 'true', '$': '31 December 2020'}, 'day': '31'}",20,2020
719,3519,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105947821&origin=inward,Fast and Coordinated Charging Strategy of Electric Bus Considering Time-of-Use Price,Diangong Jishu Xuebao/Transactions of China Electrotechnical Society,"[('Kunming University of Science and Technology', 'Kunming', 'China')]","© 2020, Electrical Technology Press Co. Ltd. All right reserved.The development of pure electric bus is of great significance to reduce oil consumption and improve urban environment. On the premise of satisfying the operation of electric bus, this paper proposes a charging strategies which can make the electric bus run economically under the time-of-use price mode. Firstly, the all feasible vehicle chains of electric bus satisfying the time and electricity constraints are found out, and the optimal charging plan of the each feasible vehicle chain is solved by a optimization model. Secondly, the model of the optimal vehicle chains of electric bus is selected and established, through which the feasible vehicle chains sets which meets the constraints and has the lowest running cost is selected. At last, the optimal secondary planning model of night charging is established, which takes the minimum fluctuation of charging load as the optimization objective. Taking the running plan and charging plan formulation of an electric bus line as an example, the calculation results of orderly charging strategy and disordered charging strategy are compared. The results show that the electric bus charging strategy proposed in this paper can cut the peak and fill the valley and reduce the load fluctuation, and the charging cost is lower, it can be used as a reference for electric bus to make driving plan and charging plan.","{'month': '12', 'year': '2020', 'date-text': {'@xfab-added': 'true', '$': '31 December 2020'}, 'day': '31'}",21,2020
720,3520,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105947724&origin=inward,Simulation of Surface Discharge Based on the Different Ratio of Dielectric Constants of Oil and Papers,Diangong Jishu Xuebao/Transactions of China Electrotechnical Society,"[('Chongqing University', 'Chongqing', 'China')]","© 2020, Electrical Technology Press Co. Ltd. All right reserved.Oil-paper insulation system is an essential part of transformer insulation, and oil-paper surface discharge is one of the main causes of transformer failure. In this paper, the mathematical model and multi-physical field simulation model of oil-paper discharge were constructed by Gauss and current continuity equations. The discharge characteristics when the paperboard respectively parallel and perpendicular to the electric field direction in different oil / paper dielectric constant ratio systems under positive lightning impulse voltage were studied. The electric field and space charge distribution characteristics in pure oil and the oil with pressboard existed were analyzed. The influence of different oil/paper dielectric constant ratios on the streamer propagation path was analyzed. The results show that the oil/paper dielectric constant ratio directly affects the development morphology of the streamer. The higher the difference, the easier the streamer grows along the pressboard surface and the more uneven distribution of the electric field. This research has important guiding significance for the design and material selection of the oil-paper insulation system.","{'month': '12', 'year': '2020', 'date-text': {'@xfab-added': 'true', '$': '31 December 2020'}, 'day': '31'}",23,2020
721,3521,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105947385&origin=inward,Temperature Rise Characteristics of 500kV Arrester under the Action of Multiple Return-Strokes with Long Continuous Current,Diangong Jishu Xuebao/Transactions of China Electrotechnical Society,"[('China Three Gorges University', 'Yichang', 'China')]","© 2020, Electrical Technology Press Co. Ltd. All right reserved.For the problem of metal oxide arrester (MOA) failure under the action of multiple return-strokes with long continuous current, based on the field-circuit coupling calculation method, the effects of long continuous current, amplitude of return-strokes, number of return-strokes and the interval time of multiple return-strokes on the temperature rise characteristics of the MOA are studied when the lightning strikes the 500kV DC transmission lines. The temperature rise of MOA under the action of multiple return-strokes with long continuous current is analyzed after considering the thermal accumulation effect and surface flashover. The results show that the long continuous current and the interval time of multiple return-strokes have little effect on the temperature rise of MOA, and the maximum temperature rise of MOA can reach 150.7℃ under the action of 10 return-strokes. After the thermal accumulation effect is considered, the maximum temperature rise increases by about 6.6℃. In the process of multiple return-strokes, when the single section surface flashover fault of the MOA occurs, the continuous current will make the fault arc unable to extinguish, which will cause the MOA temperature to rise rapidly and the thermal collapse is more likely to occur.","{'month': '12', 'year': '2020', 'date-text': {'@xfab-added': 'true', '$': '31 December 2020'}, 'day': '31'}",26,2020
722,3522,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105947258&origin=inward,Optimized Design of Transformer of Forward-Flyback Converter,Diangong Jishu Xuebao/Transactions of China Electrotechnical Society,"[(""Xi'an University of Science and Technology"", ""Xi'an"", 'China')]","© 2020, Electrical Technology Press Co. Ltd. All right reserved.In order to obtain the optimal design method of the transformer of the forward-flyback converter, the composition principle and working characteristics of the single-transform single-transformer forward-flyback converter are analyzed, and the operating mode and transmission power of the converter are compared. The influence indicates that the power transmitted during the forward period of the converter decreases as the turns ratio of the transformer increases, and the power transmitted during the flyback increases as the turns ratio of the transformer increases. After analyzing the influence of the transformer on the output ripple voltage of the converter, it is found that the output ripple voltage decreases with the increase of the load resistance and the input voltage, and also increases with the increase of the turns ratio of the transformer. Finally, the influence of turn ratio and inductance of transformer on the performance of the converter is analyzed comprehensively. The optimization design method of turn ratio and inductance of transformer based on output ripple voltage is given. The correctness of theoretical analysis and optimization design method is verified by experiment.","{'month': '12', 'year': '2020', 'date-text': {'@xfab-added': 'true', '$': '31 December 2020'}, 'day': '31'}",16,2020
